time rocket_mass
1691254125.3903046 8385354 
1691254126.3684943 8385357 
1691254127.4406247 8385361 
1691254128.4127119 8385367 
1691254129.389589 8385346 
1691254130.36678 8385346 
1691254131.4339383 8385325 
1691254132.413949 8385381 
1691254133.3894265 8385325 
1691254134.3709803 8385342 
1691254135.4436035 8385348 
1691254136.4099612 8385341 
1691254137.387945 8385340 
1691254138.3696156 8385336 
1691254139.4313772 8385368 
1691254140.409766 8385349 
1691254141.3862898 8385337 
1691254142.3651726 8385364 
1691254143.4301672 8385341 
1691254144.410298 8385311 
1691254145.3851926 8385326 
1691254146.3623059 8385347 
1691254147.4295728 8385364 
1691254148.406322 8385343 
1691254149.3832214 8385385 
1691254150.3652124 8385343 
1691254151.4283164 8385393 
1691254152.405631 8385382 
1691254153.3828576 8385389 
1691254154.3608859 8385366 
1691254155.4267104 8385369 
1691254156.4077733 8385391 
1691254157.3808942 8385341 
1691254158.3579366 8385366 
1691254159.4247448 8385387 
1691254160.401802 8385386 
1691254161.3802123 8385361 
1691254162.35968 8385383 
1691254163.4231043 8385327 
1691254164.401165 8385348 
1691254165.3783183 8385361 
1691254166.3563566 8385401 
1691254167.4220555 8385352 
1691254168.4030952 8385375 
1691254169.3775146 8385382 
1691254170.354593 8385347 
1691254171.4216864 8385371 
1691254172.3986063 8385356 
1691254173.3756318 8385366 
1691254174.3660483 8385388 
1691254175.4194722 8385356 
1691254176.3974795 8385396 
1691254177.3748372 8385389 
1691254178.3518 8385380 
1691254179.421752 8385377 
1691254180.3957355 8385406 
1691254181.3744261 8385374 
1691254182.3509676 8385345 
1691254183.4171808 8385379 
1691254184.3958256 8385380 
1691254185.3721004 8385359 
1691254186.3502216 8385370 
1691254187.416109 8385414 
1691254188.393203 8385380 
1691254189.3712475 8385418 
1691254190.440497 8385412 
1691254191.4145246 8385447 
1691254192.3915522 8385401 
1691254193.3683035 8385418 
1691254194.4343877 8385421 
1691254195.412398 8385417 
1691254196.389515 8385433 
1691254197.3674471 8385401 
1691254198.433776 8385376 
1691254199.4108539 8385381 
1691254200.3891122 8385377 
1691254201.3685637 8385390 
1691254202.4319189 8385402 
1691254203.410026 8385397 
1691254204.3870564 8385376 
1691254205.3640676 8385385 
1691254206.431185 8385349 
1691254207.410565 8385385 
1691254208.3849945 8385367 
1691254209.3643057 8385335 
1691254210.429301 8385377 
1691254211.4066548 8385383 
1691254212.3853998 8385367 
1691254213.3630633 8385420 
1691254214.4274678 8385378 
1691254215.4055295 8385372 
1691254216.3824186 8385398 
1691254217.3606172 8385337 
1691254218.4271376 8385345 
1691254219.4076624 8385350 
1691254220.3816423 8385381 
1691254221.3590384 8385316 
1691254222.4251552 8385384 
1691254223.402746 8385401 
1691254224.3818119 8385389 
1691254225.3604667 8385358 
1691254226.4238722 8385386 
1691254227.4010055 8385364 
1691254228.3790276 8385314 
1691254229.3552375 8385370 
1691254230.4214587 8385377 
1691254231.4018018 8385372 
1691254232.376198 8385318 
1691254233.3537488 8385382 
1691254234.420505 8385374 
1691254235.397364 8385361 
1691254236.375396 8385367 
1691254237.3549106 8385384 
1691254238.4187722 8385356 
1691254239.396625 8385336 
1691254240.3738105 8385341 
1691254241.3506143 8385389 
1691254242.417803 8385384 
1691254243.3948197 8385406 
1691254244.3744671 8385388 
1691254245.3497572 8385385 
1691254246.4158201 8385365 
1691254247.39422 8385366 
1691254248.3735902 8385368 
1691254249.4383078 8385374 
1691254250.4150438 8385368 
1691254251.3923678 8385337 
1691254252.370736 8385299 
1691254253.4380176 8385341 
1691254254.4144154 8385363 
1691254255.3912127 8385342 
1691254256.3684382 8385337 
1691254257.4354935 8385348 
1691254258.4124396 8385358 
1691254259.3931243 8385378 
1691254260.3686867 8385395 
1691254261.4345942 8385382 
1691254262.4119692 8385370 
1691254263.3908293 8385363 
1691254264.3708296 8385358 
1691254265.4433196 8385354 
1691254266.4097607 8385364 
1691254267.387938 8385401 
1691254268.365381 8385352 
1691254269.4340909 8385364 
1691254270.4134128 8385360 
1691254271.3871493 8385362 
1691254272.36406 8385376 
1691254273.4346972 8385380 
1691254274.4093394 8385356 
1691254275.386217 8385372 
1691254276.3632965 8385357 
1691254277.4307225 8385394 
1691254278.4075933 8385377 
1691254279.3855116 8385350 
1691254280.3625736 8385376 
1691254281.432296 8385404 
1691254282.4069314 8385381 
1691254283.3856146 8385386 
1691254284.3620257 8385350 
1691254285.4288425 8385381 
1691254286.406581 8385386 
1691254287.3876681 8385410 
1691254288.3610322 8385345 
1691254289.4290404 8385353 
1691254290.4050512 8385394 
1691254291.3833957 8385367 
1691254292.360355 8385371 
1691254293.42826 8385373 
1691254294.4045222 8385377 
1691254295.3823788 8385382 
1691254296.3591006 8385337 
1691254297.4265387 8385385 
1691254298.4077346 8385372 
1691254299.3806553 8385355 
1691254300.3584251 8385327 
1691254301.4257655 8385310 
1691254302.403714 8385393 
1691254303.3804805 8385335 
1691254304.3723745 8385331 
1691254305.4235063 8385349 
1691254306.401977 8385326 
1691254307.378986 8385346 
1691254308.3570106 8385342 
1691254309.4235606 8385338 
1691254310.4042926 8385367 
1691254311.3781369 8385385 
1691254312.356985 8385335 
1691254313.4222102 8385361 
1691254314.4005742 8385366 
1691254315.3783681 8385386 
1691254316.3581338 8385336 
1691254317.4225247 8385371 
1691254318.399519 8385374 
1691254319.3775442 8385365 
1691254320.3547742 8385347 
1691254321.4218426 8385372 
1691254322.3997986 8385374 
1691254323.376741 8385387 
1691254324.3562744 8385340 
1691254325.4285128 8385384 
1691254326.3988934 8385387 
1691254327.378758 8385375 
1691254328.3540313 8385371 
1691254329.419931 8385352 
1691254330.3979905 8385392 
1691254331.3758929 8385362 
1691254332.3530545 8385346 
1691254333.421091 8385362 
1691254334.3972166 8385327 
1691254335.3743 8385383 
1691254336.3512917 8385352 
1691254337.4181197 8385336 
1691254338.3982818 8385347 
1691254339.3736167 8385345 
1691254340.3513045 8385352 
1691254341.4176373 8385366 
1691254342.395593 8385369 
1691254343.3725605 8385352 
1691254344.4396253 8385351 
1691254345.417709 8385372 
1691254346.3946192 8385360 
1691254347.3729098 8385379 
1691254348.4385858 8385356 
1691254349.4200516 8385329 
1691254350.3949275 8385338 
1691254351.3721082 8385359 
1691254352.4384418 8385356 
1691254353.4166846 8385372 
1691254354.394109 8385389 
1691254355.3739402 8385368 
1691254356.438095 8385350 
1691254357.4150841 8385335 
1691254358.3932908 8385360 
1691254359.3712037 8385371 
1691254360.4376655 8385336 
1691254361.4182236 8385387 
1691254362.3935673 8385384 
1691254363.3705976 8385361 
1691254364.4366622 8385384 
1691254365.4144819 8385324 
1691254366.3913755 8385379 
1691254367.3697839 8385381 
1691254368.4357736 8385390 
1691254369.4139266 8385403 
1691254370.391656 8385437 
1691254371.3680437 8385395 
1691254372.436654 8385335 
1691254373.411982 8385348 
1691254374.3902743 8385395 
1691254375.3669229 8385365 
1691254376.4342387 8385385 
1691254377.4112983 8385390 
1691254378.3948793 8385393 
1691254379.3662932 8385379 
1691254380.4334779 8385412 
1691254381.4104433 8385390 
1691254382.388473 8385421 
1691254383.3675294 8385359 
1691254384.4325857 8385379 
1691254385.4104474 8385353 
1691254386.3886638 8385419 
1691254387.366017 8385375 
1691254388.4319499 8385380 
1691254389.409844 8385375 
1691254390.3866386 8385395 
1691254391.364698 8385396 
1691254392.430871 8385421 
1691254393.4087517 8385377 
1691254394.3867536 8385386 
1691254395.3639104 8385408 
1691254396.430909 8385384 
1691254397.4087281 8385392 
1691254398.3871078 8385467 
1691254399.3643193 8385430 
1691254400.4343455 8385416 
1691254401.4075744 8385455 
1691254402.3854198 8385422 
1691254403.363441 8385428 
1691254404.429525 8385448 
1691254405.4075177 8385428 
1691254406.3845792 8385401 
1691254407.3619068 8385394 
1691254408.4278913 8385423 
1691254409.4057918 8385390 
1691254410.3828378 8385387 
1691254411.3629148 8385431 
1691254412.4278457 8385401 
1691254413.4049454 8385407 
1691254414.38297 8385401 
1691254415.3600366 8385396 
1691254416.4272046 8385427 
1691254417.4040468 8385403 
1691254418.3820152 8385406 
1691254419.359228 8385426 
1691254420.426264 8385393 
1691254421.4032779 8385382 
1691254422.3839118 8385387 
1691254423.3584306 8385404 
1691254424.425477 8385384 
1691254425.402492 8385419 
1691254426.3805084 8385402 
1691254427.3586068 8385380 
1691254428.4276495 8385408 
1691254429.402419 8385395 
1691254430.379862 8385369 
1691254431.3589542 8385414 
1691254432.4249575 8385355 
1691254433.401872 8385359 
1691254434.381066 8385394 
1691254435.3567476 8385439 
1691254436.4237776 8385468 
1691254437.401117 8385380 
1691254438.378105 8385377 
1691254439.356154 8385420 
1691254440.4224021 8385403 
1691254441.400297 8385404 
1691254442.3782942 8385385 
1691254443.3546317 8385364 
1691254444.420503 8385408 
1691254445.4012513 8385385 
1691254446.376495 8385402 
1691254447.3536847 8385388 
1691254448.4194124 8385405 
1691254449.3975499 8385401 
1691254450.3749363 8385406 
1691254451.4441085 8385413 
1691254452.4196932 8385405 
1691254453.397807 8385380 
1691254454.3786087 8385400 
1691254455.4533486 8385390 
1691254456.417812 8385353 
1691254457.3997943 8385353 
1691254458.373268 8385390 
1691254459.4397914 8385403 
1691254460.4174018 8385408 
1691254461.3954124 8385400 
1691254462.3720474 8385426 
1691254463.4392707 8385368 
1691254464.4163907 8385365 
1691254465.3945472 8385415 
1691254466.3720527 8385408 
1691254467.4383488 8385374 
1691254468.4155028 8385368 
1691254469.3941371 8385329 
1691254470.3708718 8385344 
1691254471.4384847 8385332 
1691254472.4147472 8385342 
1691254473.3937953 8385367 
1691254474.369827 8385379 
1691254475.4369323 8385369 
1691254476.413105 8385387 
1691254477.39173 8385399 
1691254478.3687077 8385394 
1691254479.4350188 8385365 
1691254480.4124444 8385386 
1691254481.3903434 8385351 
1691254482.368376 8385362 
1691254483.4344406 8385348 
1691254484.4142551 8385388 
1691254485.3891382 8385364 
1691254486.367297 8385382 
1691254487.433269 8385348 
1691254488.4113266 8385348 
1691254489.3886538 8385380 
1691254490.3667452 8385345 
1691254491.4329302 8385312 
1691254492.410605 8385325 
1691254493.3875148 8385327 
1691254494.3663056 8385341 
1691254495.4369698 8385348 
1691254496.4097795 8385340 
1691254497.386654 8385361 
1691254498.365098 8385389 
1691254499.431652 8385336 
1691254500.4090629 8385352 
1691254501.3892758 8385397 
1691254502.3650575 8385353 
1691254503.43106 8385315 
1691254504.4080374 8385340 
1691254505.3861384 8385308 
1691254506.363065 8385346 
1691254507.4311755 8385392 
1691254508.4071398 8385303 
1691254509.3853266 8385298 
1691254510.3627546 8385321 
1691254511.42978 8385322 
1691254512.411755 8385316 
1691254513.385582 8385316 
1691254514.3711152 8385293 
1691254515.4277053 8385337 
1691254516.4046617 8385307 
1691254517.382804 8385345 
1691254518.363393 8385320 
1691254519.4269269 8385316 
1691254520.403827 8385334 
1691254521.3819914 8385332 
1691254522.3596847 8385324 
1691254523.4259448 8385314 
1691254524.4034908 8385299 
1691254525.381282 8385327 
1691254526.3589878 8385312 
1691254527.4251761 8385301 
1691254528.4024494 8385328 
1691254529.3835413 8385294 
1691254530.3594759 8385296 
1691254531.4256122 8385267 
1691254532.4024966 8385285 
1691254533.3799908 8385277 
1691254534.3637145 8385328 
1691254535.4264352 8385264 
1691254536.401605 8385254 
1691254537.378589 8385291 
1691254538.3565602 8385309 
1691254539.422896 8385310 
1691254540.4020157 8385304 
1691254541.378895 8385294 
1691254542.3562562 8385314 
1691254543.4230359 8385313 
1691254544.401806 8385305 
1691254545.3781214 8385334 
1691254546.4461722 8385313 
1691254547.4223342 8385315 
1691254548.400374 8385295 
1691254549.3774018 8385308 
1691254550.4433956 8385336 
1691254551.4206917 8385325 
1691254552.3983269 8385320 
1691254553.3757284 8385302 
1691254554.4426148 8385344 
1691254555.419654 8385328 
1691254556.398431 8385356 
1691254557.3745718 8385365 
1691254558.4416125 8385361 
1691254559.4185388 8385333 
1691254560.3970754 8385347 
1691254561.3739974 8385354 
1691254562.4427786 8385306 
1691254563.4179623 8385320 
1691254564.3967457 8385382 
1691254565.3730657 8385328 
1691254566.4391246 8385318 
1691254567.4178317 8385335 
1691254568.3969624 8385311 
1691254569.3720832 8385354 
1691254570.440866 8385301 
1691254571.415215 8385357 
1691254572.3935087 8385334 
1691254573.3710585 8385333 
1691254574.4383602 8385383 
1691254575.4144185 8385363 
1691254576.3924286 8385356 
1691254577.3699863 8385339 
1691254578.435444 8385333 
1691254579.4161897 8385319 
1691254580.3918095 8385350 
1691254581.369153 8385375 
1691254582.434736 8385309 
1691254583.4131293 8385322 
1691254584.395532 8385344 
1691254585.3705268 8385349 
1691254586.434199 8385325 
1691254587.4120085 8385354 
1691254588.3889422 8385358 
1691254589.3661945 8385324 
1691254590.4334078 8385291 
1691254591.410934 8385326 
1691254592.3886073 8385338 
1691254593.365652 8385325 
1691254594.4326727 8385344 
1691254595.4096868 8385361 
1691254596.3873856 8385321 
1691254597.3643491 8385339 
1691254598.4318278 8385361 
1691254599.4101691 8385374 
1691254600.3868473 8385400 
1691254601.3645988 8385358 
1691254602.4334917 8385359 
1691254603.4087112 8385357 
1691254604.3863149 8385350 
1691254605.3641772 8385345 
1691254606.430136 8385362 
1691254607.4081368 8385352 
1691254608.387924 8385420 
1691254609.3643541 8385391 
1691254610.429051 8385352 
1691254611.4074788 8385399 
1691254612.3845074 8385369 
1691254613.3626556 8385356 
1691254614.4284806 8385390 
1691254615.4062836 8385381 
1691254616.3843794 8385434 
1691254617.3616164 8385434 
1691254618.428528 8385409 
1691254619.4076066 8385416 
1691254620.3839474 8385414 
1691254621.3617167 8385374 
1691254622.4266095 8385415 
1691254623.404952 8385411 
1691254624.3836794 8385449 
1691254625.359624 8385421 
1691254626.4259658 8385380 
1691254627.4040565 8385390 
1691254628.3821132 8385366 
1691254629.359667 8385395 
1691254630.4297755 8385417 
1691254631.4032063 8385428 
1691254632.3820508 8385437 
1691254633.3580792 8385399 
1691254634.4260292 8385409 
1691254635.4024096 8385414 
1691254636.3810024 8385349 
1691254637.358537 8385382 
1691254638.4253237 8385394 
1691254639.4034002 8385388 
1691254640.379865 8385455 
1691254641.3609424 8385393 
1691254642.4242146 8385385 
1691254643.4026425 8385390 
1691254644.380872 8385395 
1691254645.4537454 8385369 
1691254646.4233177 8385414 
1691254647.401089 8385381 
1691254648.3780878 8385386 
1691254649.445268 8385339 
1691254650.4221592 8385358 
1691254651.3998892 8385398 
1691254652.3799071 8385351 
1691254653.4441595 8385369 
1691254654.4213123 8385394 
1691254655.399342 8385383 
1691254656.3774323 8385421 
1691254657.4434593 8385332 
1691254658.4205518 8385366 
1691254659.3976054 8385340 
1691254660.3758357 8385405 
1691254661.441911 8385409 
1691254662.420285 8385380 
1691254663.3976338 8385337 
1691254664.3791275 8385381 
1691254665.4408388 8385392 
1691254666.4188766 8385379 
1691254667.395933 8385401 
1691254668.3740094 8385398 
1691254669.4401212 8385376 
1691254670.4180949 8385386 
1691254671.3956118 8385394 
1691254672.3733897 8385393 
1691254673.4391773 8385377 
1691254674.4208288 8385352 
1691254675.3952954 8385428 
1691254676.3724651 8385373 
1691254677.4396927 8385389 
1691254678.416371 8385427 
1691254679.3944771 8385395 
1691254680.375033 8385405 
1691254681.4398952 8385403 
1691254682.416953 8385400 
1691254683.39393 8385410 
1691254684.3735335 8385353 
1691254685.4378343 8385400 
1691254686.4158256 8385392 
1691254687.3929317 8385367 
1691254688.3709424 8385396 
1691254689.438456 8385334 
1691254690.4150505 8385379 
1691254691.3962655 8385378 
1691254692.370992 8385361 
1691254693.437238 8385379 
1691254694.4130266 8385387 
1691254695.3903043 8385364 
1691254696.3692071 8385346 
1691254697.437212 8385360 
1691254698.4121454 8385367 
1691254699.3904426 8385345 
1691254700.3674753 8385421 
1691254701.4345891 8385376 
1691254702.4122975 8385412 
1691254703.3926022 8385423 
1691254704.3789241 8385365 
1691254705.4337769 8385382 
1691254706.4119773 8385350 
1691254707.3890631 8385408 
1691254708.3678036 8385360 
1691254709.4330065 8385394 
1691254710.4108033 8385379 
1691254711.3880553 8385381 
1691254712.3660886 8385346 
1691254713.4331746 8385370 
1691254714.4115381 8385316 
1691254715.3879993 8385347 
1691254716.3652687 8385342 
1691254717.4323072 8385339 
1691254718.4094386 8385331 
1691254719.3871114 8385332 
1691254720.3642411 8385342 
1691254721.4312675 8385305 
1691254722.4082596 8385339 
1691254723.3865342 8385405 
1691254724.3712285 8385342 
1691254725.4344678 8385345 
1691254726.4075177 8385329 
1691254727.3858764 8385386 
1691254728.3629522 8385343 
1691254729.4300728 8385385 
1691254730.4057672 8385401 
1691254731.3841367 8385381 
