time Temperature_tc1 Temperature_tc2
1691253987.5666995 1800 1925 
1691253988.5660665 1825 1925 
1691253989.5666728 1825 1925 
1691253990.5671933 1825 1950 
1691253991.5672061 1825 1925 
1691253992.5688562 1800 1925 
1691253993.5691254 1800 1900 
1691253994.566501 1800 1900 
1691253995.5661228 1800 1925 
1691253996.576589 1800 1925 
1691253997.5664601 1800 1925 
1691253998.569371 1800 1925 
1691253999.5666175 1800 1925 
1691254000.5653787 1800 1925 
1691254001.5665789 1825 1925 
1691254002.5666406 1825 1925 
1691254003.5667353 1825 1950 
1691254004.569449 1825 1925 
1691254005.5667286 1825 1925 
1691254006.5822406 1825 1925 
1691254007.5679088 1825 1925 
1691254008.5670962 1825 1950 
1691254009.567126 1825 1950 
1691254010.5695202 1825 1950 
1691254011.5670185 1825 1950 
1691254012.5670776 1825 1950 
1691254013.5682309 1825 1950 
1691254014.568019 1825 1950 
1691254015.5682795 1825 1950 
1691254016.5878086 1825 1950 
1691254017.567013 1825 1950 
1691254018.569653 1825 1950 
1691254019.5672336 1825 1950 
1691254020.567242 1825 1925 
1691254021.5678067 1800 1950 
1691254022.5712779 1800 1925 
1691254023.5677524 1800 1925 
1691254024.5679243 1800 1925 
1691254025.5676682 1825 1925 
1691254026.5735793 1800 1925 
1691254027.5677488 1825 1925 
1691254028.5707338 1800 1925 
1691254029.5667691 1800 1925 
1691254030.566791 1800 1925 
1691254031.5670595 1800 1925 
1691254032.566822 1800 1925 
1691254033.5680737 1800 1925 
1691254034.5705264 1800 1925 
1691254035.566183 1800 1925 
1691254036.5690022 1800 1925 
1691254037.5672407 1800 1925 
1691254038.5677989 1800 1925 
1691254039.5663776 1800 1925 
1691254040.569487 1825 1925 
1691254041.5693166 1800 1925 
1691254042.568208 1800 1925 
1691254043.5668485 1800 1900 
1691254044.5676198 1800 1900 
1691254045.5683243 1825 1900 
1691254046.590299 1800 1900 
1691254047.5677805 1800 1900 
1691254048.567509 1800 1900 
1691254049.5678105 1800 1900 
1691254050.5678613 1800 1900 
1691254051.5674632 1800 1900 
1691254052.570744 1800 1900 
1691254053.5700724 1800 1900 
1691254054.5684156 1800 1900 
1691254055.5677993 1800 1900 
1691254056.5806053 1800 1900 
1691254057.568214 1800 1900 
1691254058.5688365 1825 1925 
1691254059.567485 1800 1925 
1691254060.568445 1825 1950 
1691254061.56935 1800 1925 
1691254062.5684006 1825 1925 
1691254063.572667 1825 1925 
1691254064.5690613 1800 1925 
1691254065.5682304 1825 1925 
1691254066.575699 1825 1925 
1691254067.566796 1825 1925 
1691254068.5692809 1825 1925 
1691254069.5707612 1825 1925 
1691254070.5678482 1825 1925 
1691254071.5669446 1825 1925 
1691254072.5686247 1825 1925 
1691254073.5713775 1825 1925 
1691254074.5682187 1825 1925 
1691254075.567067 1825 1925 
1691254076.5795 1825 1925 
1691254077.5680876 1800 1925 
1691254078.5679915 1800 1925 
1691254079.5681543 1800 1925 
1691254080.5714 1800 1925 
1691254081.5684 1800 1925 
1691254082.5683446 1800 1925 
1691254083.5698702 1825 1925 
1691254084.568679 1800 1925 
1691254085.5685363 1800 1925 
1691254086.5906088 1800 1925 
1691254087.5708156 1800 1925 
1691254088.569427 1800 1925 
1691254089.5685685 1800 1925 
1691254090.5685928 1800 1900 
1691254091.5675519 1800 1925 
1691254092.5738974 1800 1925 
1691254093.5703309 1800 1925 
1691254094.5690982 1800 1925 
1691254095.5680609 1800 1900 
1691254096.571875 1825 1925 
1691254097.568904 1825 1925 
1691254098.5727565 1825 1925 
1691254099.5682082 1825 1900 
1691254100.569137 1825 1900 
1691254101.5684283 1825 1925 
1691254102.569227 1850 1925 
1691254103.5675435 1850 1925 
1691254104.5706503 1825 1900 
1691254105.568467 1825 1925 
1691254106.5769532 1825 1900 
1691254107.5673347 1850 1900 
1691254108.568405 1825 1900 
1691254109.5684268 1825 1925 
1691254110.568474 1825 1925 
1691254111.568358 1850 1925 
1691254112.5690634 1825 1925 
1691254113.5693114 1825 1925 
1691254114.5686705 1825 1925 
1691254115.5692945 1825 1925 
1691254116.5707932 1825 1925 
1691254117.5690742 1825 1925 
1691254118.5692406 1825 1925 
1691254119.5678782 1825 1925 
1691254120.5693288 1825 1925 
1691254121.5747397 1825 1900 
1691254122.5703862 1825 1925 
1691254123.5715535 1825 1925 
1691254124.56979 1825 1925 
1691254125.5692012 1825 1925 
1691254126.5722504 1800 1925 
1691254127.571232 1800 1925 
1691254128.5707505 1825 1925 
1691254129.5706117 1825 1925 
1691254130.5699291 1825 1925 
1691254131.5711644 1825 1925 
1691254132.5696416 1800 1925 
1691254133.570525 1800 1925 
1691254134.569695 1800 1925 
1691254135.569984 1825 1925 
1691254136.575368 1800 1925 
1691254137.5688696 1825 1925 
1691254138.5708845 1800 1925 
1691254139.5695329 1825 1925 
1691254140.5704339 1800 1925 
1691254141.5692716 1800 1925 
1691254142.5680742 1800 1925 
1691254143.5692372 1800 1925 
1691254144.5720017 1800 1925 
1691254145.569432 1800 1925 
1691254146.5704079 1800 1925 
1691254147.5697415 1800 1900 
1691254148.5711582 1825 1925 
1691254149.5694468 1800 1925 
1691254150.5720537 1825 1925 
1691254151.5699542 1825 1925 
1691254152.569767 1825 1925 
1691254153.571014 1825 1925 
1691254154.5700119 1825 1925 
1691254155.5705886 1825 1925 
1691254156.574396 1825 1925 
1691254157.5699334 1825 1925 
1691254158.5690107 1825 1925 
1691254159.5697975 1825 1925 
1691254160.569942 1800 1925 
1691254161.5702953 1800 1925 
1691254162.572251 1800 1925 
1691254163.5702796 1800 1925 
1691254164.5703003 1825 1925 
1691254165.5704916 1825 1925 
1691254166.576018 1800 1925 
1691254167.570332 1800 1925 
1691254168.574021 1800 1925 
1691254169.5706992 1800 1925 
1691254170.5697243 1800 1925 
1691254171.5708 1800 1925 
1691254172.5707312 1800 1925 
1691254173.5695777 1825 1900 
1691254174.5686874 1800 1925 
1691254175.569595 1800 1925 
1691254176.5867016 1800 1950 
1691254177.5698302 1825 1925 
1691254178.5690138 1825 1925 
1691254179.5720844 1800 1950 
1691254180.5699391 1825 1950 
1691254181.5701077 1825 1925 
1691254182.5712206 1825 1925 
1691254183.5699925 1825 1925 
1691254184.5709543 1825 1925 
1691254185.5703893 1800 1925 
1691254186.5815253 1825 1925 
1691254187.570244 1825 1925 
1691254188.5702374 1800 1925 
1691254189.570641 1800 1925 
1691254190.5746667 1800 1925 
1691254191.5706263 1825 1925 
1691254192.570616 1825 1925 
1691254193.5704708 1825 1900 
1691254194.5705743 1825 1900 
1691254195.5704904 1825 1925 
1691254196.5744236 1825 1900 
1691254197.5706263 1825 1900 
1691254198.570834 1825 1900 
1691254199.570848 1825 1900 
1691254200.5708926 1825 1900 
1691254201.5740707 1825 1900 
1691254202.5711315 1825 1900 
1691254203.5710711 1825 1900 
1691254204.5710936 1800 1900 
1691254205.5704749 1800 1900 
1691254206.5796375 1800 1925 
1691254207.576236 1800 1925 
1691254208.5711122 1800 1925 
1691254209.5697489 1800 1925 
1691254210.5703995 1825 1925 
1691254211.5708477 1825 1900 
1691254212.5711603 1825 1925 
1691254213.5716543 1825 1925 
1691254214.5706086 1825 1925 
1691254215.5704458 1825 1925 
1691254216.5774844 1825 1925 
1691254217.5697937 1850 1925 
1691254218.571197 1825 1925 
1691254219.5748641 1825 1950 
1691254220.5708902 1825 1925 
1691254221.5701618 1825 1925 
1691254222.5710115 1825 1925 
1691254223.5711381 1825 1900 
1691254224.5710576 1825 1900 
1691254225.571218 1825 1925 
1691254226.5730174 1825 1900 
1691254227.5710008 1825 1900 
1691254228.5712538 1825 1900 
1691254229.5703576 1825 1900 
1691254230.5713794 1825 1900 
1691254231.5738087 1825 1900 
1691254232.571323 1825 1900 
1691254233.5703018 1825 1900 
1691254234.571363 1825 1900 
1691254235.5714352 1825 1900 
1691254236.5769312 1825 1900 
1691254237.573993 1825 1925 
1691254238.5719438 1825 1925 
1691254239.5718021 1825 1925 
1691254240.5715766 1825 1925 
1691254241.5709429 1825 1925 
1691254242.5718534 1825 1925 
1691254243.571924 1825 1925 
1691254244.5711148 1825 1925 
1691254245.5700529 1825 1925 
1691254246.5748856 1825 1925 
1691254247.571285 1825 1925 
1691254248.5737443 1825 1925 
1691254249.5713143 1825 1925 
1691254250.5712917 1825 1925 
1691254251.5713449 1825 1925 
1691254252.5720081 1825 1925 
1691254253.571561 1825 1925 
1691254254.5713015 1825 1925 
1691254255.5713613 1825 1925 
1691254256.5742767 1825 1950 
1691254257.5725777 1825 1925 
1691254258.5716126 1825 1925 
1691254259.57442 1825 1925 
1691254260.5726283 1825 1925 
1691254261.5718386 1825 1925 
1691254262.5719202 1825 1925 
1691254263.5718293 1825 1925 
1691254264.5707254 1825 1925 
1691254265.5719645 1825 1925 
1691254266.5743542 1825 1950 
1691254267.5720286 1825 1950 
1691254268.5719264 1825 1925 
1691254269.5722392 1825 1950 
1691254270.5748403 1825 1925 
1691254271.572262 1825 1925 
1691254272.57115 1825 1925 
1691254273.5734572 1825 1925 
1691254274.5734591 1825 1925 
1691254275.57233 1825 1925 
1691254276.572714 1825 1925 
1691254277.5725884 1825 1950 
1691254278.572631 1825 1925 
1691254279.5724788 1825 1925 
1691254280.5715687 1825 1925 
1691254281.5753427 1825 1925 
1691254282.572012 1825 1925 
1691254283.5720427 1825 1925 
1691254284.5710921 1825 1925 
1691254285.5719378 1825 1950 
1691254286.5743892 1825 1975 
1691254287.5747888 1825 1975 
1691254288.5714076 1825 1975 
1691254289.5739815 1825 1950 
1691254290.5722404 1825 1975 
1691254291.5724883 1825 1975 
1691254292.5713434 1825 1975 
1691254293.5725431 1825 1950 
1691254294.572407 1825 1950 
1691254295.5724883 1825 1950 
1691254296.5735557 1825 1950 
1691254297.5723257 1825 1950 
1691254298.575774 1825 1950 
1691254299.57244 1825 1950 
1691254300.5715122 1825 1925 
1691254301.573889 1825 1950 
1691254302.5737607 1825 1925 
1691254303.573739 1825 1925 
1691254304.5751827 1800 1925 
1691254305.572979 1800 1925 
1691254306.577328 1800 1925 
1691254307.5728326 1800 1900 
1691254308.5718486 1800 1900 
1691254309.5731578 1800 1900 
1691254310.5754073 1800 1900 
1691254311.573288 1800 1900 
1691254312.5732098 1800 1900 
1691254313.5734053 1800 1900 
1691254314.5734859 1800 1900 
1691254315.57347 1800 1900 
1691254316.5768428 1800 1900 
1691254317.5722716 1800 1900 
1691254318.5726326 1800 1900 
1691254319.572557 1800 1900 
1691254320.5718248 1800 1900 
1691254321.572881 1800 1900 
1691254322.5733225 1800 1900 
1691254323.5728483 1800 1900 
1691254324.571805 1800 1900 
1691254325.57294 1800 1900 
1691254326.5757394 1800 1900 
1691254327.5762024 1800 1900 
1691254328.571978 1800 1900 
1691254329.5730324 1800 1900 
1691254330.5730948 1800 1900 
1691254331.5730553 1800 1900 
1691254332.5730839 1800 1900 
1691254333.5739937 1800 1900 
1691254334.573348 1800 1900 
1691254335.5734038 1800 1900 
1691254336.5742357 1800 1900 
1691254337.5732436 1800 1925 
1691254338.5758882 1800 1925 
1691254339.5736058 1800 1900 
1691254340.5726137 1800 1925 
1691254341.5735111 1800 1925 
1691254342.5736973 1800 1925 
1691254343.5737207 1800 1925 
1691254344.5737457 1800 1925 
1691254345.5736585 1800 1900 
1691254346.575594 1800 1900 
1691254347.5738504 1800 1900 
1691254348.5739076 1800 1900 
1691254349.5775585 1800 1900 
1691254350.574165 1800 1900 
1691254351.574374 1800 1925 
1691254352.5739543 1800 1925 
1691254353.5736945 1800 1900 
1691254354.5732872 1825 1900 
1691254355.5750499 1800 1900 
1691254356.5738313 1800 1900 
1691254357.5734596 1800 1900 
1691254358.5733538 1800 1900 
1691254359.5745912 1800 1900 
1691254360.5737388 1800 1900 
1691254361.5770977 1800 1900 
1691254362.574469 1800 1900 
1691254363.5736976 1800 1900 
1691254364.5737927 1800 1900 
1691254365.5735633 1800 1900 
1691254366.575543 1800 1900 
1691254367.5738575 1825 1925 
1691254368.5738754 1825 1900 
1691254369.573726 1825 1900 
1691254370.5740583 1825 1900 
1691254371.5731509 1825 1925 
1691254372.5768921 1825 1925 
1691254373.573992 1800 1925 
1691254374.5744104 1800 1925 
1691254375.5742939 1800 1925 
1691254376.5762477 1800 1925 
1691254377.5741382 1800 1900 
1691254378.5761545 1800 1900 
1691254379.5747747 1800 1925 
1691254380.5747843 1800 1900 
1691254381.5744543 1800 1900 
1691254382.5746017 1800 1900 
1691254383.5746977 1800 1900 
1691254384.5747244 1800 1900 
1691254385.5757163 1800 1900 
1691254386.579344 1800 1900 
1691254387.5738032 1800 1900 
1691254388.5741193 1800 1900 
1691254389.575772 1800 1900 
1691254390.5737493 1800 1925 
1691254391.5728502 1800 1925 
1691254392.5747128 1825 1925 
1691254393.5741644 1800 1925 
1691254394.574586 1800 1925 
1691254395.573021 1825 1925 
1691254396.5757823 1825 1925 
1691254397.5741112 1825 1925 
1691254398.5740328 1825 1950 
1691254399.5733182 1825 1925 
1691254400.5767357 1800 1925 
1691254401.5747151 1825 1925 
1691254402.5745177 1800 1925 
1691254403.573595 1825 1925 
1691254404.5746958 1825 1925 
1691254405.5746415 1800 1900 
1691254406.5786266 1825 1900 
1691254407.5740771 1800 1900 
1691254408.5749724 1800 1900 
1691254409.5748618 1800 1900 
1691254410.5749812 1800 1900 
1691254411.5766363 1800 1925 
1691254412.5748777 1800 1925 
1691254413.5749865 1800 1925 
1691254414.575028 1825 1925 
1691254415.5744767 1800 1925 
1691254416.576914 1800 1925 
1691254417.5752528 1800 1900 
1691254418.5752125 1800 1900 
1691254419.5744202 1800 1925 
1691254420.5753286 1800 1900 
1691254421.5753825 1800 1900 
1691254422.5790296 1800 1900 
1691254423.5745366 1800 1900 
1691254424.5746324 1800 1900 
1691254425.5746484 1800 1900 
1691254426.5772617 1800 1875 
1691254427.573695 1800 1900 
1691254428.5779169 1800 1875 
1691254429.5745633 1800 1900 
1691254430.5749643 1800 1875 
1691254431.574952 1800 1900 
1691254432.5759497 1800 1875 
1691254433.5749507 1800 1900 
1691254434.5759952 1800 1900 
1691254435.574025 1800 1900 
1691254436.5770333 1800 1900 
1691254437.5751402 1800 1900 
1691254438.574996 1800 1900 
1691254439.5766504 1775 1900 
1691254440.5754988 1800 1900 
1691254441.5754857 1800 1875 
1691254442.5753865 1800 1875 
1691254443.5747054 1800 1875 
1691254444.575617 1775 1875 
1691254445.5766013 1800 1875 
1691254446.5789945 1775 1875 
1691254447.5746205 1775 1875 
1691254448.5754664 1800 1875 
1691254449.5754979 1800 1875 
1691254450.576062 1775 1875 
1691254451.5801857 1800 1875 
1691254452.5768077 1800 1875 
1691254453.576882 1800 1875 
1691254454.5757809 1775 1875 
1691254455.5758169 1775 1875 
1691254456.5862594 1800 1875 
1691254457.5793002 1800 1875 
1691254458.5763037 1800 1875 
1691254459.5760345 1775 1875 
1691254460.5756109 1800 1875 
1691254461.5755103 1800 1875 
1691254462.5751088 1775 1875 
1691254463.57539 1800 1875 
1691254464.5756388 1800 1875 
1691254465.5765247 1775 1875 
1691254466.5772123 1775 1875 
1691254467.5756066 1800 1875 
1691254468.575601 1775 1875 
1691254469.5758471 1800 1875 
1691254470.574956 1800 1875 
1691254471.5757334 1800 1875 
1691254472.5758657 1800 1875 
1691254473.5793655 1800 1900 
1691254474.5749042 1800 1900 
1691254475.575731 1800 1900 
1691254476.5824113 1800 1900 
1691254477.5765693 1800 1900 
1691254478.574846 1800 1900 
1691254479.5761182 1800 1900 
1691254480.5760665 1800 1900 
1691254481.576732 1800 1900 
1691254482.5754955 1800 1900 
1691254483.57653 1800 1900 
1691254484.5806835 1800 1875 
1691254485.5766013 1800 1900 
1691254486.5871477 1800 1900 
1691254487.5766785 1800 1900 
1691254488.5763512 1800 1900 
1691254489.5769763 1800 1900 
1691254490.5758474 1775 1900 
1691254491.5769913 1800 1875 
1691254492.5767014 1800 1875 
1691254493.5766318 1800 1900 
1691254494.5762432 1800 1900 
1691254495.5770867 1800 1900 
1691254496.58319 1800 1900 
1691254497.575791 1825 1900 
1691254498.5750792 1800 1900 
1691254499.5761812 1825 1900 
1691254500.5759141 1800 1900 
1691254501.5794551 1800 1900 
1691254502.5760992 1825 1900 
1691254503.5773208 1825 1900 
1691254504.5761476 1800 1900 
1691254505.576435 1800 1900 
1691254506.5828555 1800 1900 
1691254507.577025 1800 1900 
1691254508.576296 1800 1900 
1691254509.5763688 1800 1900 
1691254510.575791 1800 1900 
1691254511.5769222 1800 1900 
1691254512.5784383 1800 1900 
1691254513.5774984 1800 1875 
1691254514.575665 1800 1900 
1691254515.5768354 1800 1900 
1691254516.589038 1800 1875 
1691254517.5781488 1800 1900 
1691254518.5795379 1800 1875 
1691254519.5772052 1800 1900 
1691254520.5769393 1800 1875 
1691254521.577129 1775 1875 
1691254522.5765228 1800 1875 
1691254523.57723 1800 1875 
1691254524.5778594 1800 1875 
1691254525.5779243 1800 1875 
1691254526.5850954 1800 1875 
1691254527.5773873 1775 1900 
1691254528.5774555 1800 1875 
1691254529.5802164 1775 1875 
1691254530.5776234 1775 1875 
1691254531.5785549 1800 1875 
1691254532.5766113 1800 1875 
1691254533.5769112 1800 1875 
1691254534.5757902 1800 1875 
1691254535.57743 1800 1875 
1691254536.591404 1775 1875 
1691254537.576684 1800 1875 
1691254538.5759592 1800 1900 
1691254539.5769885 1800 1900 
1691254540.5770614 1800 1900 
1691254541.5770211 1800 1900 
1691254542.5761735 1800 1875 
1691254543.5772061 1800 1875 
1691254544.5771136 1775 1875 
1691254545.5770757 1800 1875 
1691254546.5952315 1800 1875 
1691254547.5774238 1800 1875 
1691254548.5773351 1800 1875 
1691254549.5774581 1800 1875 
1691254550.5774808 1800 1875 
1691254551.5776978 1800 1875 
1691254552.5777066 1800 1900 
1691254553.577751 1775 1900 
1691254554.5777218 1800 1900 
1691254555.5783682 1800 1900 
1691254556.591509 1800 1900 
1691254557.5779002 1800 1900 
1691254558.577897 1800 1900 
1691254559.577743 1800 1900 
1691254560.5780282 1800 1900 
1691254561.5782359 1800 1900 
1691254562.5807621 1800 1900 
1691254563.5781152 1825 1925 
1691254564.57801 1800 1925 
1691254565.578204 1800 1925 
1691254566.5901246 1800 1900 
1691254567.5773547 1800 1925 
1691254568.5794792 1800 1925 
1691254569.5763447 1800 1900 
1691254570.5776901 1800 1900 
1691254571.5772817 1800 1900 
1691254572.5778573 1800 1900 
1691254573.5769742 1800 1900 
1691254574.5784464 1800 1900 
1691254575.5776403 1800 1900 
1691254576.5912187 1800 1900 
1691254577.577097 1775 1875 
1691254578.5782597 1800 1875 
1691254579.5798986 1800 1900 
1691254580.5788677 1800 1900 
1691254581.5774877 1800 1900 
1691254582.578058 1800 1900 
1691254583.5781157 1800 1875 
1691254584.5782502 1800 1875 
1691254585.5787282 1800 1875 
1691254586.591199 1800 1900 
1691254587.5786173 1800 1875 
1691254588.578102 1800 1875 
1691254589.577198 1800 1900 
1691254590.5782242 1800 1875 
1691254591.5781627 1775 1900 
1691254592.5787637 1800 1900 
1691254593.577751 1800 1900 
1691254594.578806 1800 1900 
1691254595.5784612 1800 1900 
1691254596.5912037 1800 1900 
1691254597.577622 1800 1900 
1691254598.5789652 1800 1925 
1691254599.578582 1800 1925 
1691254600.5789385 1800 1900 
1691254601.5777357 1800 1900 
1691254602.5821097 1800 1875 
1691254603.57784 1800 1900 
1691254604.5782807 1800 1900 
1691254605.577167 1800 1875 
1691254606.5915701 1800 1875 
1691254607.5781028 1800 1875 
1691254608.5806458 1800 1875 
1691254609.57835 1800 1875 
1691254610.5794082 1800 1900 
1691254611.5786273 1800 1900 
1691254612.5786648 1800 1900 
1691254613.5777323 1800 1900 
1691254614.578746 1800 1900 
1691254615.5784216 1800 1900 
1691254616.580936 1800 1900 
1691254617.57769 1800 1900 
1691254618.5785146 1800 1900 
1691254619.5816085 1800 1925 
1691254620.579071 1800 1925 
1691254621.5779986 1800 1925 
