time pressure_pt1 pressure_pt2 pressure_pt3 pressure_pt4
1691253498.3949692 -124 -124 -124 -124 
1691253499.4955385 -124 -124 -124 -125 
1691253500.6037993 -124 -124 -123 -124 
1691253501.7269986 -124 -124 -124 -125 
1691253502.826614 -124 -124 -124 -125 
1691253503.942529 -124 -124 -124 -124 
1691253505.0740252 -124 -124 -124 -124 
1691253506.1770618 -124 -124 -124 -124 
1691253507.2958477 -124 -124 -124 -124 
1691253508.4058764 -124 -124 -124 -125 
1691253509.5370142 -124 -124 -124 -125 
1691253510.6372116 -124 -125 -123 -125 
1691253511.7370243 -124 -124 -124 -125 
1691253512.8677177 -124 -125 -124 -125 
1691253513.9681926 -124 -124 -124 -124 
1691253515.0841618 -124 -124 -124 -125 
1691253516.214943 -124 -124 -124 -125 
1691253517.3153174 -124 -124 -124 -124 
1691253518.434954 -124 -124 -124 -125 
1691253519.5472856 -124 -124 -124 -124 
1691253520.6795878 -124 -124 -124 -124 
1691253521.7781715 -124 -124 -124 -125 
1691253522.878229 -124 -124 -124 -125 
1691253523.9790769 -125 -125 -125 -125 
1691253525.1105392 -124 -124 -124 -125 
1691253526.2258008 -124 -124 -124 -124 
1691253527.3259528 -124 -124 -124 -125 
1691253528.4438813 -124 -124 -124 -125 
1691253529.5874078 -124 -124 -124 -125 
1691253530.6909845 -124 -124 -124 -125 
1691253531.7913146 -124 -124 -124 -125 
1691253532.9219441 -124 -124 -124 -125 
1691253534.024335 -124 -124 -124 -125 
1691253535.1282022 -124 -124 -124 -125 
1691253536.2532535 -124 -124 -124 -124 
1691253537.369152 -124 -124 -124 -124 
1691253538.46914 -124 -124 -124 -125 
1691253539.5852728 -124 -124 -124 -125 
1691253540.7176063 -124 -125 -124 -125 
1691253541.8323066 -124 -124 -124 -124 
1691253542.9322639 -124 -124 -124 -124 
1691253544.0633812 -124 -124 -124 -125 
1691253545.163292 -124 -124 -124 -124 
1691253546.2693431 -124 -124 -124 -124 
1691253547.3856595 -124 -124 -124 -125 
1691253548.5167062 -124 -125 -124 -125 
1691253549.6167328 -124 -124 -124 -125 
1691253550.733036 -124 -124 -124 -125 
1691253551.8692126 -124 -124 -124 -125 
1691253552.9844651 -125 -124 -124 -125 
1691253554.0797243 -124 -124 -124 -124 
1691253555.2107594 -124 -124 -124 -125 
1691253556.3119648 -124 -124 -124 -125 
1691253557.4109662 -124 -124 -124 -125 
1691253558.527314 -124 -124 -124 -124 
1691253559.6583238 -124 -124 -124 -125 
1691253560.7589474 -124 -124 -124 -125 
1691253561.8742912 -124 -124 -124 -124 
1691253563.0052829 -124 -124 -124 -124 
1691253564.130357 -124 -124 -124 -125 
1691253565.2214375 -124 -124 -124 -124 
1691253566.3218527 -124 -124 -124 -124 
1691253567.4524684 -124 -124 -124 -125 
1691253568.5541565 -124 -124 -124 -124 
1691253569.6914768 -124 -124 -125 -125 
1691253570.7997854 -124 -124 -124 -125 
1691253571.899791 -124 -124 -124 -125 
1691253573.0157845 -124 -124 -124 -125 
1691253574.1468127 -124 -124 -124 -124 
1691253575.2666862 -124 -124 -124 -124 
1691253576.3677096 -124 -124 -124 -125 
1691253577.4634418 -124 -124 -124 -125 
1691253578.5944679 -124 -124 -124 -125 
1691253579.6941764 -124 -124 -123 -125 
1691253580.8242753 -124 -123 -124 -124 
1691253581.9415047 -124 -124 -124 -124 
1691253583.0421062 -124 -125 -124 -125 
1691253584.1571646 -124 -124 -124 -124 
1691253585.273424 -124 -124 -124 -125 
1691253586.4082787 -124 -124 -124 -123 
1691253587.5044267 -124 -124 -124 -125 
1691253588.6050093 -124 -124 -124 -124 
1691253589.735871 -124 -124 -124 -125 
1691253590.8367271 -124 -124 -124 -124 
1691253591.9541426 -124 -124 -124 -124 
1691253593.0570772 -124 -124 -124 -125 
1691253594.1880164 -124 -124 -124 -125 
1691253595.3040576 -124 -123 -124 -124 
1691253596.4241257 -124 -124 -124 -124 
1691253597.5406194 -124 -124 -124 -125 
1691253598.6614103 -124 -124 -124 -125 
1691253599.7612972 -124 -124 -124 -125 
1691253600.8623807 -124 -124 -123 -124 
1691253601.9922302 -124 -124 -124 -124 
1691253603.1176925 -124 -124 -123 -125 
1691253604.2098308 -124 -125 -124 -125 
1691253605.3254273 -124 -124 -124 -125 
1691253606.455511 -124 -124 -124 -124 
1691253607.5757573 -124 -124 -124 -124 
1691253608.6721544 -124 -124 -124 -125 
1691253609.8027465 -124 -124 -124 -125 
1691253610.9028647 -123 -124 -124 -124 
1691253612.0029151 -124 -124 -124 -125 
1691253613.1346204 -124 -124 -124 -125 
1691253614.249851 -124 -124 -124 -125 
1691253615.3578377 -124 -124 -124 -125 
1691253616.466932 -123 -124 -124 -125 
1691253617.5970724 -124 -124 -124 -125 
1691253618.713163 -124 -124 -124 -124 
1691253619.8134727 -124 -124 -124 -125 
1691253620.9480767 -124 -124 -124 -125 
1691253622.0437996 -124 -124 -124 -125 
1691253623.1439466 -124 -124 -124 -124 
1691253624.2602918 -124 -124 -124 -125 
1691253625.392223 -124 -124 -124 -124 
1691253626.4917607 -124 -124 -124 -124 
1691253627.6134155 -124 -124 -124 -124 
1691253628.7384436 -124 -124 -124 -125 
1691253629.8544025 -124 -124 -124 -125 
1691253630.9546113 -124 -124 -124 -125 
1691253632.0815947 -124 -124 -124 -125 
1691253633.1965055 -124 -124 -124 -125 
1691253634.2970061 -124 -123 -125 -125 
1691253635.4125674 -124 -124 -124 -124 
1691253636.5437102 -124 -124 -124 -124 
1691253637.643874 -124 -124 -124 -125 
1691253638.762717 -124 -124 -124 -125 
1691253639.8912828 -124 -124 -124 -125 
1691253641.0072513 -124 -124 -124 -124 
1691253642.1082404 -124 -124 -124 -125 
1691253643.2074292 -124 -124 -124 -125 
1691253644.3478622 -124 -124 -124 -124 
1691253645.4383342 -124 -124 -124 -124 
1691253646.554549 -124 -124 -124 -125 
1691253647.6855397 -124 -124 -124 -125 
1691253648.785735 -124 -124 -124 -124 
1691253649.9093838 -124 -124 -124 -124 
1691253651.0239043 -124 -124 -124 -125 
1691253652.1559608 -124 -124 -124 -124 
1691253653.2545967 -124 -123 -124 -125 
1691253654.354969 -124 -124 -124 -125 
1691253655.4857993 -124 -124 -124 -124 
1691253656.591498 -124 -124 -124 -125 
1691253657.703512 -124 -124 -124 -125 
1691253658.8017652 -125 -124 -124 -125 
1691253659.933304 -124 -124 -124 -125 
1691253661.0330641 -124 -124 -124 -124 
1691253662.1365786 -124 -124 -124 -125 
1691253663.2332597 -124 -124 -124 -124 
1691253664.3661916 -124 -124 -124 -124 
1691253665.464226 -124 -124 -124 -125 
1691253666.5837955 -124 -124 -124 -125 
1691253667.7125888 -124 -125 -124 -125 
1691253668.8117673 -123 -124 -124 -125 
1691253669.915436 -124 -124 -124 -125 
1691253671.0177212 -124 -124 -124 -125 
1691253672.1485283 -124 -123 -124 -124 
1691253673.2639976 -124 -124 -124 -124 
1691253674.3486457 -124 -124 -124 -124 
1691253675.4795973 -124 -123 -124 -125 
1691253676.5955987 -124 -124 -124 -124 
1691253677.6963344 -124 -124 -123 -125 
1691253678.8300633 -124 -124 -124 -125 
1691253679.9266748 -124 -124 -124 -124 
1691253681.0269954 -124 -124 -124 -125 
1691253682.12706 -124 -124 -124 -125 
1691253683.2579737 -124 -124 -124 -125 
1691253684.3582027 -124 -124 -124 -125 
1691253685.4739518 -124 -124 -124 -125 
1691253686.6051743 -124 -124 -124 -125 
1691253687.7054758 -124 -124 -124 -124 
1691253688.8051512 -124 -124 -124 -124 
1691253689.9402945 -124 -124 -124 -125 
1691253691.036959 -124 -124 -124 -124 
1691253692.136375 -124 -124 -124 -125 
1691253693.2367125 -124 -125 -124 -124 
1691253694.367653 -124 -124 -124 -124 
1691253695.483633 -124 -124 -124 -124 
1691253696.592985 -124 -125 -124 -124 
1691253697.7148106 -124 -124 -124 -124 
1691253698.815441 -124 -124 -124 -124 
1691253699.917061 -124 -124 -124 -125 
1691253701.0150332 -124 -124 -124 -125 
1691253702.15985 -124 -124 -124 -125 
1691253703.245818 -124 -124 -124 -125 
1691253704.3623013 -124 -124 -124 -124 
1691253705.4934487 -124 -124 -124 -125 
1691253706.5928457 -124 -124 -124 -125 
1691253707.6954331 -124 -124 -124 -125 
1691253708.8257859 -124 -124 -124 -124 
1691253709.9244823 -124 -124 -124 -124 
1691253711.0242817 -124 -123 -124 -125 
1691253712.1243744 -124 -123 -124 -125 
1691253713.272317 -124 -124 -124 -124 
1691253714.3718374 -124 -124 -124 -125 
1691253715.471651 -124 -124 -124 -125 
1691253716.60236 -124 -125 -124 -125 
1691253717.7085958 -124 -124 -124 -125 
1691253718.802964 -124 -124 -124 -124 
1691253719.933639 -124 -124 -124 -125 
1691253721.0340412 -124 -124 -125 -124 
1691253722.134156 -124 -124 -124 -124 
1691253723.2500043 -124 -124 -124 -124 
1691253724.388823 -124 -125 -124 -125 
1691253725.4818144 -124 -125 -124 -124 
1691253726.5857027 -124 -124 -124 -125 
1691253727.7135158 -124 -124 -124 -125 
1691253728.812679 -124 -124 -124 -125 
1691253729.919411 -124 -124 -125 -125 
1691253731.0136235 -124 -124 -124 -124 
1691253732.1433563 -124 -124 -124 -124 
1691253733.2614715 -124 -124 -124 -125 
1691253734.3592896 -124 -124 -124 -124 
1691253735.4919078 -124 -124 -124 -124 
1691253736.5903986 -124 -124 -124 -125 
1691253737.6910257 -124 -124 -124 -124 
1691253738.8215232 -124 -124 -124 -124 
1691253739.9217904 -124 -124 -124 -125 
1691253741.0240555 -124 -124 -124 -125 
1691253742.1391559 -124 -123 -124 -124 
1691253743.2693624 -124 -124 -124 -124 
1691253744.3701096 -124 -124 -124 -124 
1691253745.4702938 -124 -124 -124 -124 
1691253746.5690136 -124 -124 -124 -123 
1691253747.7040045 -124 -124 -124 -125 
1691253748.8010538 -124 -124 -124 -124 
1691253749.9004261 -124 -124 -124 -124 
1691253751.016314 -125 -124 -124 -125 
1691253752.147124 -124 -124 -124 -125 
1691253753.253713 -124 -124 -124 -125 
1691253754.3476453 -124 -125 -124 -125 
1691253755.4795322 -124 -124 -124 -125 
1691253756.5829961 -124 -124 -124 -125 
1691253757.6798697 -124 -124 -124 -125 
1691253758.8151226 -124 -124 -124 -125 
1691253759.910593 -124 -124 -124 -125 
1691253761.0266545 -124 -124 -124 -125 
1691253762.1267257 -124 -124 -124 -125 
1691253763.2578254 -124 -124 -124 -125 
1691253764.3581593 -125 -124 -124 -125 
1691253765.4578075 -124 -124 -124 -125 
1691253766.588712 -124 -124 -124 -125 
1691253767.689467 -124 -125 -124 -125 
1691253768.7890532 -124 -124 -124 -124 
1691253769.9239573 -124 -124 -124 -124 
1691253771.036224 -124 -124 -124 -124 
1691253772.136089 -124 -124 -125 -125 
1691253773.237253 -124 -124 -124 -125 
1691253774.3711975 -124 -124 -124 -125 
1691253775.467341 -124 -124 -124 -124 
1691253776.5728755 -124 -124 -124 -125 
1691253777.6985216 -123 -124 -124 -124 
1691253778.798527 -124 -124 -124 -125 
1691253779.9148202 -124 -124 -124 -125 
1691253781.0205317 -124 -124 -124 -124 
1691253782.1529984 -124 -124 -124 -124 
1691253783.2457128 -124 -124 -124 -125 
1691253784.3458707 -124 -124 -124 -125 
1691253785.476946 -124 -124 -124 -124 
1691253786.5802445 -124 -124 -124 -125 
1691253787.676897 -124 -123 -124 -124 
1691253788.8081791 -124 -124 -124 -124 
1691253789.9238675 -124 -125 -125 -125 
1691253791.0240073 -124 -124 -124 -125 
1691253792.1243184 -124 -124 -124 -124 
1691253793.254928 -124 -124 -124 -125 
1691253794.355578 -124 -124 -124 -125 
1691253795.4564443 -124 -124 -124 -124 
1691253796.5861804 -124 -124 -124 -125 
1691253797.686837 -124 -124 -124 -124 
1691253798.8054154 -124 -124 -124 -124 
1691253799.9313707 -124 -124 -124 -125 
1691253801.0467544 -124 -124 -124 -125 
1691253802.1466496 -124 -124 -124 -125 
1691253803.2466497 -124 -124 -124 -124 
1691253804.3777566 -124 -124 -124 -125 
1691253805.481278 -123 -124 -124 -124 
1691253806.5813656 -124 -124 -124 -125 
1691253807.708928 -124 -124 -124 -125 
1691253808.8091247 -124 -124 -125 -124 
1691253809.9264576 -124 -124 -124 -125 
1691253811.0313199 -124 -124 -124 -125 
1691253812.1563976 -124 -124 -124 -125 
1691253813.2574825 -124 -124 -124 -125 
1691253814.3598077 -124 -124 -124 -125 
1691253815.489951 -124 -124 -124 -125 
1691253816.587417 -124 -124 -124 -125 
1691253817.691361 -124 -123 -124 -125 
1691253818.8183208 -124 -124 -124 -125 
1691253819.93551 -124 -124 -124 -125 
1691253821.034651 -124 -124 -124 -124 
1691253822.1346521 -124 -124 -124 -124 
1691253823.2735355 -124 -124 -124 -124 
1691253824.3656933 -124 -124 -124 -125 
1691253825.4656935 -124 -125 -124 -125 
1691253826.565911 -124 -124 -124 -124 
1691253827.6968668 -124 -124 -124 -125 
1691253828.8166966 -124 -124 -124 -124 
1691253829.9126956 -124 -123 -124 -124 
1691253831.0130973 -124 -124 -125 -124 
1691253832.1440427 -124 -124 -124 -124 
1691253833.244084 -124 -124 -124 -124 
1691253834.3441467 -124 -124 -124 -124 
1691253835.4833827 -124 -124 -124 -125 
1691253836.5770884 -124 -124 -124 -124 
1691253837.6917117 -124 -124 -124 -124 
1691253838.8231397 -124 -124 -124 -125 
1691253839.9222097 -124 -124 -124 -125 
1691253841.0272343 -124 -124 -124 -125 
1691253842.1227293 -124 -124 -124 -125 
1691253843.2535563 -124 -124 -124 -125 
1691253844.353776 -124 -124 -124 -124 
1691253845.4546032 -124 -125 -124 -125 
1691253846.589225 -124 -124 -124 -124 
1691253847.7071195 -124 -124 -124 -124 
1691253848.801437 -124 -124 -124 -125 
1691253849.9189692 -124 -124 -124 -125 
1691253851.0349607 -124 -124 -124 -124 
1691253852.1349728 -124 -124 -124 -124 
1691253853.2444685 -124 -124 -124 -124 
1691253854.3663306 -124 -124 -124 -124 
1691253855.4665124 -124 -124 -124 -124 
1691253856.5862155 -124 -123 -124 -125 
1691253857.7146842 -124 -124 -124 -124 
1691253858.816881 -124 -124 -124 -125 
1691253859.9134305 -124 -124 -124 -125 
1691253861.013469 -124 -124 -124 -125 
1691253862.1452405 -124 -124 -124 -125 
1691253863.2444022 -124 -124 -124 -124 
1691253864.344914 -124 -124 -124 -125 
1691253865.4778278 -124 -124 -124 -125 
1691253866.5916843 -124 -124 -124 -125 
1691253867.6919746 -124 -124 -124 -124 
1691253868.8239396 -124 -124 -124 -124 
1691253869.9225974 -125 -124 -124 -125 
1691253871.0291984 -124 -124 -124 -125 
1691253872.1231859 -124 -124 -124 -125 
1691253873.2543344 -124 -124 -124 -124 
1691253874.3539166 -124 -124 -124 -125 
1691253875.4700809 -124 -125 -124 -125 
1691253876.601171 -124 -124 -124 -124 
1691253877.7014332 -124 -124 -124 -124 
1691253878.8054724 -124 -124 -124 -125 
1691253879.9094367 -124 -124 -123 -124 
1691253881.040657 -124 -124 -124 -124 
1691253882.1474953 -124 -124 -124 -125 
1691253883.2404227 -124 -125 -124 -125 
1691253884.3718636 -124 -124 -124 -124 
1691253885.4872792 -124 -124 -124 -125 
1691253886.5875978 -124 -124 -124 -125 
1691253887.7192 -124 -124 -124 -125 
1691253888.8225634 -124 -124 -124 -124 
1691253889.918987 -124 -123 -124 -125 
1691253891.0189195 -124 -124 -124 -125 
1691253892.1522434 -124 -124 -124 -124 
1691253893.2553828 -124 -124 -123 -124 
1691253894.366372 -124 -124 -124 -124 
1691253895.4970815 -124 -124 -124 -124 
1691253896.5971396 -124 -125 -124 -125 
1691253897.6981485 -124 -124 -124 -125 
1691253898.811937 -124 -124 -124 -125 
1691253899.9301023 -124 -124 -124 -125 
1691253901.0281427 -124 -125 -125 -125 
1691253902.128294 -124 -125 -124 -125 
1691253903.2442644 -124 -124 -124 -125 
1691253904.376006 -124 -124 -124 -124 
1691253905.4802675 -124 -124 -124 -124 
1691253906.5756187 -124 -124 -124 -124 
1691253907.7065957 -124 -124 -124 -124 
1691253908.8065262 -124 -124 -124 -124 
1691253909.9067662 -124 -124 -124 -125 
1691253911.0132754 -124 -124 -124 -125 
1691253912.1382568 -124 -124 -124 -124 
1691253913.254227 -124 -124 -124 -124 
1691253914.3538518 -124 -124 -124 -125 
1691253915.484704 -124 -124 -124 -124 
1691253916.5886025 -124 -124 -124 -124 
1691253917.685434 -124 -124 -123 -124 
1691253918.8161297 -124 -124 -124 -125 
1691253919.9163725 -124 -124 -124 -124 
1691253921.0162961 -124 -124 -124 -124 
1691253922.1393604 -124 -124 -124 -125 
1691253923.2632654 -124 -124 -124 -125 
1691253924.3635597 -124 -124 -124 -125 
1691253925.4647336 -124 -124 -124 -124 
1691253926.5945423 -124 -124 -124 -125 
1691253927.6946862 -124 -124 -124 -125 
1691253928.7986164 -124 -124 -124 -124 
1691253929.894873 -124 -124 -124 -125 
1691253931.025488 -124 -124 -124 -125 
1691253932.1424823 -124 -124 -124 -125 
1691253933.2427866 -124 -125 -124 -125 
1691253934.3795893 -124 -124 -124 -125 
1691253935.473162 -124 -123 -124 -124 
1691253936.5735674 -124 -124 -124 -125 
1691253937.703873 -124 -124 -124 -125 
1691253938.8042858 -124 -124 -124 -125 
1691253939.9078374 -124 -123 -124 -125 
1691253941.0200229 -124 -124 -124 -124 
1691253942.1512961 -124 -124 -124 -125 
1691253943.2510924 -124 -124 -124 -125 
1691253944.351758 -125 -124 -124 -125 
1691253945.4824214 -124 -124 -124 -124 
1691253946.5914552 -124 -124 -124 -125 
1691253947.683094 -124 -124 -124 -125 
1691253948.8137844 -125 -124 -124 -125 
1691253949.9135504 -124 -124 -124 -125 
1691253951.029579 -124 -124 -124 -125 
1691253952.1377668 -125 -125 -124 -124 
1691253953.2609653 -124 -124 -124 -125 
1691253954.3606534 -124 -124 -124 -124 
1691253955.4606972 -124 -124 -124 -125 
1691253956.5916457 -124 -124 -124 -124 
1691253957.6922622 -124 -124 -124 -124 
1691253958.7949889 -124 -124 -124 -124 
1691253959.9081013 -124 -124 -124 -125 
1691253961.0392885 -124 -124 -124 -125 
1691253962.139101 -124 -124 -124 -125 
1691253963.2394528 -124 -124 -124 -125 
1691253964.3740911 -124 -124 -124 -125 
1691253965.4710174 -124 -124 -124 -125 
1691253966.570769 -124 -124 -124 -125 
1691253967.6704092 -124 -124 -124 -124 
1691253968.8026621 -124 -124 -124 -125 
1691253969.918179 -124 -124 -124 -124 
1691253971.0176058 -124 -123 -123 -125 
1691253972.1179183 -124 -123 -124 -124 
1691253973.2499647 -124 -124 -124 -124 
1691253974.3563685 -124 -124 -124 -125 
1691253975.4486833 -124 -124 -124 -124 
1691253976.5852826 -124 -125 -124 -125 
1691253977.68026 -124 -124 -124 -125 
1691253978.796102 -124 -124 -124 -125 
1691253979.899881 -124 -124 -124 -125 
1691253981.028234 -124 -124 -124 -125 
1691253982.1272953 -124 -124 -124 -125 
1691253983.227169 -124 -124 -124 -125 
1691253984.3585174 -124 -124 -124 -124 
1691253985.4583654 -124 -124 -124 -125 
1691253986.5680037 -124 -123 -123 -125 
1691253987.6917622 -124 -125 -124 -125 
1691253988.8064847 -124 -124 -124 -124 
1691253989.9073977 -124 -125 -124 -124 
1691253991.007288 -124 -124 -124 -124 
1691253992.1471784 -124 -125 -124 -125 
1691253993.2375212 -124 -124 -124 -125 
1691253994.338048 -124 -124 -124 -125 
1691253995.4687505 -124 -124 -124 -125 
1691253996.5690014 -124 -124 -124 -125 
1691253997.686425 -124 -124 -124 -125 
1691253998.81585 -124 -125 -124 -125 
1691253999.9158545 -124 -124 -124 -125 
1691254001.0173147 -124 -124 -124 -125 
1691254002.1163714 -124 -124 -124 -125 
1691254003.2472847 -124 -124 -124 -124 
1691254004.3548894 -124 -124 -124 -125 
1691254005.4473376 -123 -124 -124 -124 
1691254006.5791383 -124 -124 -124 -125 
1691254007.6945531 -124 -124 -124 -125 
1691254008.794847 -124 -124 -124 -125 
1691254009.9016776 -124 -124 -124 -125 
1691254011.0256739 -124 -124 -124 -124 
1691254012.1255522 -124 -124 -124 -125 
1691254013.2270107 -124 -124 -124 -124 
1691254014.3578978 -124 -124 -124 -124 
1691254015.4579465 -124 -124 -124 -124 
1691254016.581381 -124 -124 -124 -124 
1691254017.704257 -124 -125 -124 -124 
1691254018.8041558 -124 -124 -124 -125 
1691254019.90366 -124 -124 -124 -124 
1691254021.00381 -124 -124 -124 -125 
1691254022.1469119 -124 -124 -124 -125 
1691254023.235356 -124 -124 -124 -124 
1691254024.33544 -124 -124 -125 -124 
1691254025.466089 -124 -124 -124 -124 
1691254026.5858994 -124 -124 -124 -125 
1691254027.6823614 -124 -124 -124 -124 
1691254028.816201 -124 -125 -124 -124 
1691254029.9135718 -124 -124 -124 -124 
1691254031.0134428 -124 -124 -124 -125 
1691254032.1135385 -124 -124 -124 -125 
1691254033.2453396 -124 -124 -124 -125 
1691254034.3554459 -124 -124 -124 -124 
1691254035.4606273 -124 -124 -124 -125 
1691254036.560948 -124 -124 -124 -124 
1691254037.6929703 -124 -125 -124 -124 
1691254038.7924528 -124 -124 -124 -125 
1691254039.893731 -124 -124 -124 -125 
1691254041.0159836 -124 -124 -124 -125 
1691254042.1329982 -125 -124 -124 -125 
1691254043.2320085 -124 -124 -124 -125 
1691254044.3481977 -124 -124 -124 -125 
1691254045.478979 -124 -124 -124 -125 
1691254046.5851376 -124 -124 -124 -124 
1691254047.6795697 -124 -124 -124 -124 
1691254048.8106701 -124 -124 -124 -125 
1691254049.9103758 -124 -124 -124 -124 
1691254051.01118 -124 -124 -124 -124 
1691254052.1153755 -124 -124 -124 -125 
1691254053.2416065 -124 -123 -124 -125 
1691254054.3583896 -124 -124 -125 -125 
1691254055.4578698 -124 -124 -124 -125 
1691254056.5923822 -124 -124 -124 -125 
